point_id,point_name,timestamp,value,data_type
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 05:16:25,58.72308731,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 05:31:25,58.67695999,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 05:31:25,56.5076828,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 05:31:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 05:31:25,50.06922913,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 05:46:25,58.95387268,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 05:46:25,56.73848724,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 05:46:25,49.90769196,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 05:46:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 06:01:25,50.06921005,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 06:01:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 06:01:25,59.04616165,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 06:01:25,56.80769348,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 06:16:25,58.95387268,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 06:16:25,51.0,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 06:16:25,56.71541977,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 06:16:25,49.65384293,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 06:31:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 06:31:25,58.76925278,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 06:31:25,56.53076935,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 06:31:25,49.76921844,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 06:46:25,58.76925278,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 06:46:25,56.48463821,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 06:46:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 06:46:25,49.42307281,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 07:01:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 07:01:25,49.90766907,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 07:01:25,56.71538544,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 07:01:25,59.0,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 07:16:25,56.64617538,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 07:16:25,58.95387268,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 07:16:25,50.16152191,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 07:16:25,51.0,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 07:31:25,56.53076935,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 07:31:25,58.8153801,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 07:31:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 07:31:25,50.69231415,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 07:46:25,56.7384491,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 07:46:25,50.48459625,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 07:46:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 07:46:25,58.90770721,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 08:01:25,56.55384827,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 08:01:25,52.03078461,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 08:01:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 08:01:25,58.63076019,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 08:16:25,56.41540909,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 08:16:25,52.56152344,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 08:16:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 08:16:25,58.53846741,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 08:31:25,56.5076828,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 08:31:25,58.53846741,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 08:31:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 08:31:25,53.50769043,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 08:46:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 08:46:25,54.54614639,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 08:46:25,58.67695999,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 08:46:25,56.69230652,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 09:01:25,54.91540527,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 09:01:25,56.576931,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 09:01:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 09:01:25,58.53846741,ratio
AHU-4 EconMd,AHU-4 EconMd,2024-11-29 09:13:41,1.0,binary
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 09:16:25,56.2769165,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 09:16:25,52.95384979,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 09:16:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 09:16:25,58.39997482,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 09:31:25,51.0,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 09:31:25,58.65383911,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 09:31:25,52.23843384,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 09:31:25,60.43075943,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 09:46:25,58.53846741,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 09:46:25,51.49998856,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 09:46:25,60.4769249,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 09:46:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 10:01:25,51.91539001,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 10:01:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 10:01:25,60.52312088,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 10:01:25,58.63077545,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 10:16:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 10:16:25,52.40000534,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 10:16:25,58.67692566,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 10:16:25,60.56925201,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 10:31:25,59.71539688,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 10:31:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 10:31:25,61.44618988,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 10:31:25,52.58460999,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 10:46:25,59.4846344,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 10:46:25,61.30769348,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 10:46:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 10:46:25,52.60767365,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 11:01:25,61.16920471,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 11:01:25,53.55383682,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 11:01:25,59.36922455,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 11:01:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 11:16:25,53.92307663,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 11:16:25,51.0,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 11:16:25,59.41536713,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 11:16:25,61.16920471,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 11:31:25,61.39998627,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 11:31:25,54.68462372,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 11:31:25,51.0,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 11:31:25,59.69231415,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 11:46:25,59.48461533,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 11:46:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 11:46:25,54.91536713,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 11:46:25,61.21540451,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 12:01:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 12:01:25,61.12307739,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 12:01:25,55.10002136,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 12:01:25,59.20770264,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 12:16:25,58.49234009,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 12:16:25,55.63078308,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 12:16:25,56.4154129,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 12:16:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 12:31:25,56.18460846,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 12:31:25,58.26155472,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 12:31:25,51.0,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 12:31:25,55.95385742,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 12:46:25,56.23077393,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 12:46:25,57.80002213,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 12:46:25,51.0,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 12:46:25,55.81538391,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 13:01:25,56.57691193,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 13:01:25,58.67695999,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 13:01:25,56.69230652,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 13:01:25,51.0,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 13:16:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 13:16:25,58.86150742,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 13:16:25,56.71538544,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 13:16:25,56.41537476,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 13:31:25,57.06152344,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 13:31:25,58.86150742,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 13:31:25,56.69230652,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 13:31:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 13:46:25,59.04616165,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 13:46:25,57.06152344,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 13:46:25,56.87690735,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 13:46:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 14:01:25,59.1846199,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 14:01:25,56.94618607,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 14:01:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 14:01:25,56.64614105,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 14:16:25,56.6923027,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 14:16:25,51.0,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 14:16:25,57.1307373,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 14:16:25,59.36927414,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 14:31:25,58.76925278,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 14:31:25,51.0,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 14:31:25,56.50772095,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 14:31:25,56.55384827,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 14:46:25,58.67695999,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 14:46:25,56.20770645,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 14:46:25,56.41537476,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 14:46:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 15:01:25,58.76925278,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 15:01:25,56.23077011,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 15:01:25,51.0,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 15:01:25,56.53078461,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 15:16:25,58.72308731,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 15:16:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 15:16:25,56.3923111,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 15:16:25,56.50772095,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 15:31:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 15:31:25,56.39229202,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 15:31:25,58.76925278,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 15:31:25,56.55384827,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 15:46:25,56.55384827,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 15:46:25,58.72308731,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 15:46:25,56.23077393,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 15:46:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 16:01:25,56.18462372,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 16:01:25,58.44617462,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 16:01:25,56.27693558,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 16:01:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 16:16:25,55.65384674,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 16:16:25,55.7461586,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 16:16:25,57.93844604,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 16:16:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 16:31:25,54.86923981,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 16:31:25,55.4461441,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 16:31:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 16:31:25,57.56924057,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 16:46:25,51.0,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 16:46:25,56.96921539,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 16:46:25,59.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 16:46:25,54.89232254,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 17:01:25,57.8230896,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 17:01:25,59.83080673,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 17:01:25,54.63845825,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 17:01:25,51.0,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 17:16:25,58.07693481,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 17:16:25,53.57691956,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 17:16:25,60.15384674,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 17:16:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 17:31:25,53.0923233,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 17:31:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 17:31:25,60.33846664,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 17:31:25,58.3769455,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 17:46:25,60.52312088,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 17:46:25,53.18461227,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 17:46:25,58.51538467,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 17:46:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 18:01:25,60.4769249,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 18:01:25,58.5846138,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 18:01:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 18:01:25,53.18463135,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 18:16:25,58.56155014,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 18:16:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 18:16:25,51.98460388,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 18:16:25,60.43075943,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 18:31:25,60.52312088,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 18:31:25,51.86920929,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 18:31:25,58.63077545,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 18:31:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 18:46:25,51.80001831,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 18:46:25,58.63077545,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 18:46:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 18:46:25,60.43075943,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 19:01:25,60.38463211,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 19:01:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 19:01:25,51.84614563,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 19:01:25,58.46922302,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 19:16:25,51.0,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 19:16:25,58.60767746,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 19:16:25,51.68460846,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 19:16:25,60.4769249,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 19:31:25,51.68462753,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 19:31:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 19:31:25,60.43075943,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 19:31:25,58.53846741,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 19:46:25,58.46922302,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 19:46:25,60.38463211,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 19:46:25,51.61537933,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 19:46:25,51.0,ratio
AHU-4 EconMd,AHU-4 EconMd,2024-11-29 19:58:30,0.0,binary
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 20:01:25,59.20770264,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 20:01:25,54.91536713,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 20:01:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 20:01:25,60.98465729,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 20:16:25,56.7384491,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 20:16:25,54.45381927,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 20:16:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 20:16:25,58.8153801,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 20:31:25,58.63076019,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 20:31:25,56.53078461,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 20:31:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 20:31:25,53.41536331,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 20:46:25,56.53074646,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 20:46:25,58.63076019,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 20:46:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 20:46:25,54.0153656,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 21:01:25,53.16154861,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 21:01:25,56.59999466,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 21:01:25,58.63076019,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 21:01:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 21:16:25,58.53846741,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 21:16:25,56.41537476,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 21:16:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 21:16:25,52.14617538,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 21:31:25,51.0,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 21:31:25,51.91539001,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 21:31:25,58.53846741,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 21:31:25,56.43843842,ratio
AHU-4 AvgCcoilTmp,AHU-4 AvgCcoilTmp,2024-11-29 21:46:25,56.48461914,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 21:46:25,58.58459473,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 21:46:25,51.38461304,ratio
AHU-4 ChwEnTmp,AHU-4 ChwEnTmp,2024-11-29 21:46:25,51.0,ratio
AHU-4 SaTmp,AHU-4 SaTmp,2024-11-29 22:01:25,58.58459473,ratio
AHU-4 AvgMaTmp,AHU-4 AvgMaTmp,2024-11-29 22:01:25,51.13076782,ratio
